Borrower_id,CrntRgstn_st,DRP_hasBankrupt,DRP_hasBond,DRP_hasCivilJudc,DRP_hasCriminal,DRP_hasCustComp,DRP_hasInvstgn,DRP_hasJudgment,DRP_hasRegAction,DRP_hasTermination,Info_actvAGReg,Score
24040,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24081,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24106,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24126,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24176,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24254,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24326,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24387,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24411,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24413,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24450,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24534,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24544,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24565,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24581,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24599,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24616,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24626,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24637,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24645,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24674,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24780,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24865,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24922,1,1,1,1,1,0,1,1,1,1,0,4588.920089
24969,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25014,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25022,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25135,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25199,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25242,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25263,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25280,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25294,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25314,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25316,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25393,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25465,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25472,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25473,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25524,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25546,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25574,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25635,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25636,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25660,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25708,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25714,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25791,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25819,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25961,1,1,1,1,1,0,1,1,1,1,0,4588.920089
25969,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26042,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26062,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26143,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26145,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26154,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26172,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26184,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26220,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26240,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26242,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26334,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26413,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26488,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26503,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26527,1,1,1,1,1,0,1,1,1,0,1,4588.920089
26547,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26587,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26615,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26653,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26716,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26767,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26811,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26824,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26832,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26871,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26901,1,1,1,1,1,0,1,1,1,1,0,4588.920089
26939,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27003,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27071,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27085,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27092,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27103,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27114,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27144,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27179,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27196,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27243,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27259,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27268,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27313,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27342,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27357,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27443,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27492,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27531,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27560,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27588,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27681,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27749,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27788,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27789,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27824,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27825,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27838,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27861,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27889,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27904,1,1,1,1,1,0,1,1,1,1,0,4588.920089
27968,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28071,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28076,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28106,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28125,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28152,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28169,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28199,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28202,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28231,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28236,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28274,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28304,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28465,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28537,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28647,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28654,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28684,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28693,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28755,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28760,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28775,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28849,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28865,1,1,1,1,1,0,1,1,1,1,0,4588.920089
28991,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29016,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29039,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29055,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29154,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29158,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29207,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29208,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29287,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29415,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29442,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29469,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29575,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29582,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29640,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29722,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29752,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29782,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29809,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29827,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29829,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29846,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29854,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29923,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29973,1,1,1,1,1,0,1,1,1,1,0,4588.920089
29987,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30064,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30078,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30191,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30257,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30294,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30300,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30311,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30327,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30365,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30380,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30436,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30437,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30450,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30483,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30493,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30536,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30538,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30561,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30572,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30619,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30664,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30732,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30746,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30763,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30780,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30842,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30845,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30881,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30883,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30891,1,1,1,1,1,0,1,1,1,1,0,4588.920089
30952,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31040,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31077,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31081,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31209,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31211,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31259,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31266,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31328,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31375,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31463,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31508,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31586,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31663,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31666,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31702,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31714,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31720,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31739,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31749,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31762,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31838,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31944,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31948,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31982,1,1,1,1,1,0,1,1,1,1,0,4588.920089
31983,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32083,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32109,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32122,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32212,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32242,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32259,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32267,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32291,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32361,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32410,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32421,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32494,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32513,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32669,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32701,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32840,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32857,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32875,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32890,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32901,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32938,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32948,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32967,1,1,1,1,1,0,1,1,1,1,0,4588.920089
32984,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33018,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33100,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33312,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33335,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33343,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33355,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33390,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33523,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33561,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33577,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33578,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33745,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33789,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33861,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33872,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33910,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33921,1,1,1,1,1,0,1,1,1,1,0,4588.920089
33960,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34027,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34046,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34053,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34103,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34137,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34170,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34236,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34249,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34271,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34355,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34365,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34370,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34409,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34443,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34569,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34606,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34637,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34681,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34730,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34731,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34787,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34812,1,1,1,1,1,0,1,1,1,1,0,4588.920089
34825,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35010,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35063,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35075,1,1,1,1,1,0,1,1,1,0,1,4588.920089
35151,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35175,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35206,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35224,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35246,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35251,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35273,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35284,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35318,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35325,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35326,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35398,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35468,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35520,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35652,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35927,1,1,1,1,1,0,1,1,1,1,0,4588.920089
35973,1,1,1,1,1,0,1,1,1,1,0,4588.920089
36137,1,1,1,1,1,0,1,1,1,1,0,4588.920089
36254,1,1,1,1,1,0,1,1,1,1,0,4588.920089
36438,1,1,1,1,1,0,1,1,1,1,0,4588.920089
36523,1,1,1,1,1,0,1,1,1,1,0,4588.920089
36562,1,1,1,1,1,0,1,1,1,1,0,4588.920089
36609,1,1,1,1,1,0,1,1,1,1,0,4588.920089
36693,1,1,1,1,1,0,1,1,1,1,0,4588.920089
36747,1,1,1,1,1,0,1,1,1,1,0,4588.920089
36847,1,1,1,1,1,0,1,1,1,1,0,4588.920089
36970,1,1,1,1,1,0,1,1,1,1,0,4588.920089
37213,1,1,1,1,1,0,1,1,1,1,0,4588.920089
37365,1,1,1,1,1,0,1,1,1,1,0,4588.920089
37377,1,1,1,1,1,0,1,1,1,1,0,4588.920089
37399,1,1,1,1,1,0,1,1,1,1,0,4588.920089
37621,1,1,1,1,1,0,1,1,1,1,0,4588.920089
37647,1,1,1,1,1,0,1,1,1,1,0,4588.920089
37663,1,1,1,1,1,0,1,1,1,1,0,4588.920089
37726,1,1,1,1,1,0,1,1,1,1,0,4588.920089
37838,1,1,1,1,1,0,1,1,1,1,0,4588.920089
37907,1,1,1,1,1,0,1,1,1,1,0,4588.920089
37959,1,1,1,1,1,0,1,1,1,1,0,4588.920089
38075,1,1,1,1,1,0,1,1,1,1,0,4588.920089
38105,1,1,1,1,1,0,1,1,1,1,0,4588.920089
38156,1,1,1,1,1,0,1,1,1,1,0,4588.920089
38251,1,1,1,1,1,0,1,1,1,1,0,4588.920089
38571,1,1,1,1,1,0,1,1,1,1,0,4588.920089
38726,1,1,1,1,1,0,1,1,1,1,0,4588.920089
39058,1,1,1,1,1,0,1,1,1,1,0,4588.920089
39251,1,1,1,1,1,0,1,1,1,1,0,4588.920089
39761,1,1,1,1,1,0,1,1,1,1,0,4588.920089
39770,1,1,1,1,1,0,1,1,1,1,0,4588.920089
39819,1,1,1,1,1,0,1,1,1,1,0,4588.920089
39868,1,1,1,1,1,0,1,1,1,1,0,4588.920089
39938,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40080,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40178,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40325,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40406,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40407,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40451,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40464,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40500,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40673,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40697,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40933,1,1,1,1,1,0,1,1,1,1,0,4588.920089
40945,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41080,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41149,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41317,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41319,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41373,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41394,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41509,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41613,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41686,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41829,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41856,1,1,1,1,1,0,1,1,1,1,0,4588.920089
41943,1,1,1,1,1,0,1,1,1,1,0,4588.920089
42688,1,1,1,1,1,0,1,1,1,1,0,4588.920089
42800,1,1,1,1,1,0,1,1,1,1,0,4588.920089
42801,1,1,1,1,1,0,1,1,1,1,0,4588.920089
42804,1,1,1,1,1,0,1,1,1,1,0,4588.920089
42939,1,1,1,1,1,0,1,1,1,1,0,4588.920089
42972,1,1,1,1,1,0,1,1,1,1,0,4588.920089
43009,1,1,1,1,1,0,1,1,1,1,0,4588.920089
43350,1,1,1,1,1,0,1,1,1,1,0,4588.920089
43671,1,1,1,1,1,0,1,1,1,1,0,4588.920089
43789,1,1,1,1,1,0,1,1,1,1,0,4588.920089
43840,1,1,1,1,1,0,1,1,1,1,0,4588.920089
43842,1,1,1,1,1,0,1,1,1,1,0,4588.920089
43847,1,1,1,1,1,0,1,1,1,1,0,4588.920089
44075,1,1,1,1,1,0,1,1,1,1,0,4588.920089
44102,1,1,1,1,1,0,1,1,1,1,0,4588.920089
44114,1,1,1,1,1,0,1,1,1,1,0,4588.920089
44211,1,1,1,1,1,0,1,1,1,1,0,4588.920089
44569,1,1,1,1,1,0,1,1,1,1,0,4588.920089
44598,1,1,1,1,1,0,1,1,1,1,0,4588.920089
44921,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45038,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45053,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45073,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45216,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45261,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45326,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45401,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45502,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45555,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45746,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45894,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45936,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45941,1,1,1,1,1,0,1,1,1,1,0,4588.920089
45982,1,1,1,1,1,0,1,1,1,1,0,4588.920089
46096,1,1,1,1,1,0,1,1,1,0,1,4588.920089
46101,1,1,1,1,1,0,1,1,1,1,0,4588.920089
46395,1,1,1,1,1,0,1,1,1,1,0,4588.920089
46899,1,1,1,1,1,0,1,1,1,1,0,4588.920089
47094,1,1,1,1,1,0,1,1,1,1,0,4588.920089
47111,1,1,1,1,1,0,1,1,1,1,0,4588.920089
47281,1,1,1,1,1,0,1,1,1,1,0,4588.920089
47442,1,1,1,1,1,0,1,1,1,1,0,4588.920089
47506,1,1,1,1,1,0,1,1,1,1,0,4588.920089
47665,1,1,1,1,1,0,1,1,1,1,0,4588.920089
47987,1,1,1,1,1,0,1,1,1,1,0,4588.920089
48102,1,1,1,1,1,0,1,1,1,1,0,4588.920089
48129,1,1,1,1,1,0,1,1,1,1,0,4588.920089
48330,1,1,1,1,1,0,1,1,1,1,0,4588.920089
48651,1,1,1,1,1,0,1,1,1,1,0,4588.920089
48746,1,1,1,1,1,0,1,1,1,1,0,4588.920089
48797,1,1,1,1,1,0,1,1,1,1,0,4588.920089
48849,1,1,1,1,1,0,1,1,1,1,0,4588.920089
49054,1,1,1,1,1,0,1,1,1,1,0,4588.920089
49220,1,1,1,1,1,0,1,1,1,1,0,4588.920089
49256,1,1,1,1,1,0,1,1,1,1,0,4588.920089
49629,1,1,1,1,1,0,1,1,1,1,0,4588.920089
49977,1,1,1,1,1,0,1,1,1,1,0,4588.920089
50209,1,1,1,1,1,0,1,1,1,1,0,4588.920089
50689,1,1,1,1,1,0,1,1,1,1,0,4588.920089
50958,1,1,1,1,1,0,1,1,1,1,0,4588.920089
51000,1,1,1,1,1,0,1,1,1,1,0,4588.920089
51251,1,1,1,1,1,0,1,1,1,1,0,4588.920089
51369,1,1,1,1,1,0,1,1,1,1,0,4588.920089
51629,1,1,1,1,1,0,1,1,1,1,0,4588.920089
51730,1,1,1,1,1,0,1,1,1,1,0,4588.920089
51926,1,1,1,1,1,0,1,1,1,1,0,4588.920089
51971,1,1,1,1,1,0,1,1,1,1,0,4588.920089
52045,1,1,1,1,1,0,1,1,1,1,0,4588.920089
52136,1,1,1,1,1,0,1,1,1,1,0,4588.920089
52361,1,1,1,1,1,0,1,1,1,1,0,4588.920089
52452,1,1,1,1,1,0,1,1,1,1,0,4588.920089
52582,1,1,1,1,1,0,1,1,1,1,0,4588.920089
52777,1,1,1,1,1,0,1,1,1,1,0,4588.920089
52861,1,1,1,1,1,0,1,1,1,1,0,4588.920089
52889,1,1,1,1,1,0,1,1,1,1,0,4588.920089
53052,1,1,1,1,1,0,1,1,1,1,0,4588.920089
53079,1,1,1,1,1,0,1,1,1,1,0,4588.920089
53165,1,1,1,1,1,0,1,1,1,1,0,4588.920089
53255,1,1,1,1,1,0,1,1,1,1,0,4588.920089
53295,1,1,1,1,1,0,1,1,1,1,0,4588.920089
53437,1,1,1,1,1,0,1,1,1,1,0,4588.920089
53542,1,1,1,1,1,0,1,1,1,1,0,4588.920089
53559,1,1,1,1,1,0,1,1,1,1,0,4588.920089
53604,1,1,1,1,1,0,1,1,1,1,0,4588.920089
53749,1,1,1,1,1,0,1,1,1,1,0,4588.920089
53782,1,1,1,1,1,0,1,1,1,1,0,4588.920089
54129,1,1,1,1,1,0,1,1,1,1,0,4588.920089
54147,1,1,1,1,1,0,1,1,1,1,0,4588.920089
54180,1,1,1,1,1,0,1,1,1,1,0,4588.920089
54378,1,1,1,1,1,0,1,1,1,1,0,4588.920089
