,Borrower_id,CrntRgstn_st,DRP_hasBankrupt,DRP_hasBond,DRP_hasCivilJudc,DRP_hasCriminal,DRP_hasCustComp,DRP_hasInvstgn,DRP_hasJudgment,DRP_hasRegAction,DRP_hasTermination,Info_actvAGReg,Score,reliable
2031,19190,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2032,19340,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2033,19661,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2034,19863,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2035,19917,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2036,20101,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2037,20145,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2038,20495,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2039,21211,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2040,21218,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2041,21224,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2042,21316,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2043,21348,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2044,21913,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2045,22005,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2046,22295,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2047,22353,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2048,22587,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2049,22732,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2050,22968,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2051,23250,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2052,23456,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2053,23514,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2054,23540,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2055,23587,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2056,23660,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2057,23835,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,1,4406.381829999999,no
2058,23843,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2059,23912,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2060,23959,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2061,24268,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2062,24546,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2063,24547,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2064,25142,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2065,25354,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2066,25435,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2067,25557,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2068,25697,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2069,25921,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2070,25924,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2071,26082,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2072,26415,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2073,26430,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2074,26504,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2075,26850,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2076,27203,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2077,27305,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2078,27756,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2079,28007,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2080,28093,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2081,28210,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2082,28416,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2083,28456,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2084,28581,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2085,28653,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2086,28989,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2087,29265,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2088,29267,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2089,29278,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2090,29318,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2091,29363,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2092,29500,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2093,29557,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2094,29763,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2095,30024,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2096,30168,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2097,30445,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2098,30484,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2099,30500,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2100,30888,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2101,31060,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2102,31302,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2103,31378,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2104,31687,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2105,31722,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2106,32036,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2107,32262,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2108,32442,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2109,32480,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2110,32518,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2111,32697,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2112,32807,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2113,32889,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2114,33195,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2115,33469,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2116,33525,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2117,33632,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2118,33780,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2119,33836,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2120,33863,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2121,33949,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2122,34071,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2123,34189,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2124,34296,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2125,34434,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2126,34573,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2127,34714,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2128,34741,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2129,34979,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2130,35473,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2131,35480,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2132,35625,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2133,35700,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2134,37428,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2135,37487,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2136,37528,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2137,37665,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2138,38184,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2139,38470,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2140,39001,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2141,39449,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2142,39756,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2143,39895,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2144,40856,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2145,41898,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2146,42134,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2147,42181,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2148,42250,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2149,42430,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2150,42770,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2151,42919,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2152,42920,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2153,43706,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2154,45410,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2155,46839,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2156,47864,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2157,48214,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2158,49088,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2159,49891,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2160,50725,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2161,51121,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2162,51882,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2163,52513,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2164,52788,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2165,53633,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2166,53754,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2167,53913,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2168,53927,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2169,53939,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2170,55292,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2171,55515,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2172,56910,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2173,57178,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2174,57193,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2175,57589,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2176,58036,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2177,58132,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2178,58263,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2179,58464,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2180,59453,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2181,59989,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2182,62203,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2183,62326,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2184,62395,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2185,62528,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2186,63038,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2187,63547,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2188,64054,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2189,64473,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2190,64557,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2191,66413,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2192,67475,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2193,67660,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2194,68133,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2195,68223,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2196,68265,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2197,69249,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2198,69287,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2199,69692,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2200,70305,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2201,76642,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2202,88467,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2203,88829,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2204,88867,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2205,89069,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2206,89167,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2207,89199,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2208,89279,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2209,89527,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2210,89759,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2211,89900,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2212,89901,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2213,90172,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2214,90206,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2215,90413,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2216,90765,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2217,91333,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2218,91572,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2219,91605,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2220,92065,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2221,92312,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2222,92355,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2223,92671,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2224,92723,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2225,92788,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2226,92926,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2227,92976,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2228,93042,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2229,93297,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2230,93697,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2231,93889,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2232,93921,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2233,94124,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2234,94296,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2235,94928,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2236,95086,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2237,95131,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2238,95207,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2239,95314,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2240,95700,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2241,95713,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2242,96133,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2243,96519,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2244,96689,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2245,96860,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2246,97118,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2247,97257,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2248,97497,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2249,97537,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2250,97614,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2251,97669,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2252,97693,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2253,97749,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2254,97754,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2255,97758,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2256,97813,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2257,97902,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2258,98046,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2259,98277,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2260,98554,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2261,98975,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2262,99372,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2263,99424,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2264,99689,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4406.381829999999,no
2265,65909,1.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,1,4366.770335,no
2266,30698,1.0,1.0,1.0,0.0,1.0,1.0,0,1.0,0.0,1,1,4332.364404,no
2267,5794,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2268,11749,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2269,15290,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2270,17881,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2271,17970,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2272,19949,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2273,22034,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2274,23705,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2275,29325,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2276,35321,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2277,39100,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2278,45059,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2279,49897,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2280,50670,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2281,56510,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2282,58049,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2283,67301,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2284,80645,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2285,82255,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2286,83887,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
